customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST3455,Male,0,Yes,Yes,54,Yes,DSL,Month-to-month,Electronic check,78.58,4051.56,No
CUST3456,Female,0,No,Yes,60,No,DSL,One year,Electronic check,36.7,2100.72,No
CUST3457,Male,0,Yes,Yes,40,Yes,Fiber optic,Month-to-month,Electronic check,37.29,1552.32,No
CUST3458,Male,0,Yes,No,35,Yes,Fiber optic,Month-to-month,Electronic check,74.05,2639.32,No
CUST3459,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Mailed check,80.73,55.48,No
CUST3460,Female,1,Yes,No,21,Yes,Fiber optic,Month-to-month,Credit card,63.36,1303.86,No
CUST3461,Female,0,No,No,21,Yes,Fiber optic,Month-to-month,Electronic check,37.63,613.1,Yes
CUST3462,Male,0,Yes,No,40,Yes,DSL,One year,Electronic check,103.04,4043.99,Yes
CUST3463,Female,1,Yes,No,13,No,DSL,Month-to-month,Electronic check,59.54,829.58,No
CUST3464,Female,0,Yes,No,34,Yes,DSL,Month-to-month,Mailed check,85.81,2850.06,No
CUST3465,Female,0,No,No,49,Yes,DSL,Month-to-month,Credit card,16.8,985.55,No
CUST3466,Female,0,Yes,Yes,8,Yes,Fiber optic,One year,Bank transfer,106.03,968.8,No
CUST3467,Male,0,No,Yes,58,Yes,DSL,One year,Electronic check,49.46,2823.3,No
CUST3468,Female,0,Yes,No,55,Yes,DSL,One year,Credit card,110.34,,No
CUST3469,Male,0,Yes,Yes,9,Yes,DSL,Two year,Bank transfer,88.38,1017.73,No
CUST3470,Male,0,Yes,No,24,No,DSL,Two year,Electronic check,27.14,736.08,Yes
CUST3471,Female,0,No,Yes,44,Yes,No,One year,Mailed check,77.37,3411.31,No
CUST3472,Male,0,No,Yes,10,Yes,DSL,Month-to-month,Mailed check,119.7,1215.57,Yes
CUST3473,Female,0,No,No,8,No,Fiber optic,Month-to-month,Mailed check,52.06,431.37,No
CUST3474,Female,0,No,Yes,6,Yes,DSL,Month-to-month,Bank transfer,119.75,716.8,No
CUST3475,Male,0,No,No,70,Yes,No,Two year,Mailed check,81.57,5602.8,Yes
CUST3476,Male,0,Yes,No,33,Yes,No,Month-to-month,Credit card,110.21,3596.7,No
CUST3477,Male,0,Yes,Yes,19,Yes,Fiber optic,Month-to-month,Bank transfer,74.78,1277.22,No
CUST3478,Male,0,No,No,4,Yes,No,Two year,Mailed check,66.28,337.6,Yes
CUST3479,Female,0,No,Yes,54,Yes,DSL,Month-to-month,Credit card,125.11,6742.69,No
CUST3480,Female,0,No,Yes,14,Yes,DSL,One year,Credit card,91.64,1360.51,No
CUST3481,Female,0,No,No,47,Yes,DSL,One year,Electronic check,,2830.74,Yes
CUST3482,Male,0,Yes,No,3,No,DSL,One year,Electronic check,82.72,390.37,No
CUST3483,Male,1,No,No,20,Yes,DSL,One year,Credit card,53.05,1190.77,No
CUST3484,Male,0,No,No,8,Yes,DSL,One year,Electronic check,73.24,428.48,No
CUST3485,Female,0,No,No,65,Yes,Fiber optic,One year,Electronic check,105.87,6830.96,Yes
CUST3486,Male,0,No,Yes,34,Yes,Fiber optic,Month-to-month,Bank transfer,65.14,2175.03,No
CUST3487,Female,0,Yes,No,50,Yes,DSL,One year,Mailed check,43.76,2044.21,No
CUST3488,Male,0,Yes,Yes,36,Yes,DSL,One year,Bank transfer,40.99,1449.65,Yes
CUST3489,Female,0,No,No,5,Yes,Fiber optic,Month-to-month,Bank transfer,72.21,416.86,No
CUST3490,Female,0,Yes,Yes,50,Yes,Fiber optic,Month-to-month,Electronic check,45.77,2241.56,No
CUST3491,Male,1,Yes,Yes,65,Yes,DSL,Month-to-month,Mailed check,27.02,1585.01,No
CUST3492,Male,0,No,Yes,16,Yes,DSL,Month-to-month,Bank transfer,34.04,621.89,No
CUST3493,Female,0,No,Yes,64,Yes,Fiber optic,Month-to-month,Bank transfer,105.25,6656.83,No
CUST3494,Female,0,Yes,Yes,8,Yes,DSL,One year,Bank transfer,65.73,457.21,No
CUST3495,Male,1,Yes,No,12,Yes,No,Month-to-month,Bank transfer,71.73,1028.89,No
CUST3496,Male,0,Yes,Yes,57,Yes,DSL,Month-to-month,Mailed check,41.0,2376.67,Yes
CUST3497,Female,0,Yes,No,29,Yes,DSL,Month-to-month,Electronic check,52.56,1443.33,No
CUST3498,Male,1,Yes,Yes,30,Yes,Fiber optic,Month-to-month,Credit card,51.59,1428.79,Yes
CUST3499,Female,0,No,No,22,No,No,Month-to-month,Electronic check,61.7,1453.99,No
CUST3500,Female,0,Yes,Yes,62,Yes,Fiber optic,Month-to-month,Credit card,20.25,1345.2,No
CUST3501,Male,0,Yes,Yes,27,Yes,DSL,Two year,Bank transfer,102.69,2721.96,Yes
CUST3502,Male,0,Yes,No,58,Yes,DSL,One year,Credit card,69.51,3905.68,No
CUST3503,Male,0,Yes,No,9,Yes,Fiber optic,Two year,Mailed check,76.06,723.1,No
CUST3504,Male,0,Yes,Yes,25,Yes,DSL,Month-to-month,Mailed check,97.43,2495.14,Yes
CUST3505,Male,0,Yes,Yes,16,No,Fiber optic,Two year,Bank transfer,95.13,1484.81,Yes
CUST3506,Female,0,Yes,No,39,Yes,Fiber optic,One year,Mailed check,52.75,1946.93,No
CUST3507,Female,0,Yes,Yes,67,Yes,DSL,Two year,Bank transfer,88.13,5907.19,No
CUST3508,Male,0,No,Yes,22,Yes,DSL,Month-to-month,Credit card,87.83,1978.43,Yes
CUST3509,Male,0,No,No,34,Yes,Fiber optic,Month-to-month,Electronic check,79.48,2653.61,No
CUST3510,Male,0,Yes,Yes,8,Yes,Fiber optic,Month-to-month,Electronic check,101.83,,Yes
CUST3511,Female,0,No,Yes,44,Yes,No,Two year,Credit card,93.99,4171.66,Yes
CUST3512,Male,0,No,No,36,No,DSL,One year,Electronic check,91.82,3420.07,Yes
CUST3513,Male,0,No,Yes,68,Yes,Fiber optic,Month-to-month,Bank transfer,110.96,7503.21,No
CUST3514,Female,0,No,No,18,Yes,DSL,Month-to-month,Credit card,70.86,1161.55,Yes
CUST3515,Female,0,No,No,26,Yes,DSL,One year,Bank transfer,71.73,1858.25,No
CUST3516,Male,1,No,Yes,12,Yes,Fiber optic,Two year,Electronic check,94.58,1303.71,Yes
CUST3517,Male,0,Yes,Yes,56,Yes,No,One year,Bank transfer,64.65,3444.09,No
CUST3518,Male,0,Yes,No,59,Yes,DSL,One year,Mailed check,84.45,4751.24,No
CUST3519,Female,0,No,No,11,No,Fiber optic,Month-to-month,Electronic check,53.2,574.4,No
CUST3520,Male,0,Yes,Yes,8,Yes,Fiber optic,Month-to-month,Mailed check,1.62,-24.97,No
CUST3521,Male,0,No,No,26,Yes,DSL,Two year,Mailed check,87.94,2265.6,No
CUST3522,Male,0,Yes,Yes,62,Yes,No,One year,Credit card,23.54,1434.92,No
CUST3523,Female,1,Yes,No,28,Yes,Fiber optic,One year,Credit card,49.03,1473.4,No
CUST3524,Female,0,Yes,No,21,Yes,Fiber optic,Month-to-month,Bank transfer,,1982.35,No
CUST3525,Male,0,No,No,18,Yes,Fiber optic,Month-to-month,Bank transfer,94.95,1791.06,No
CUST3526,Male,0,Yes,Yes,37,Yes,Fiber optic,Month-to-month,Electronic check,105.26,3646.87,Yes
CUST3527,Female,0,Yes,No,38,Yes,No,Month-to-month,Bank transfer,9.41,304.68,No
CUST3528,Female,1,No,No,14,Yes,DSL,Month-to-month,Bank transfer,78.88,1022.79,No
CUST3529,Female,0,No,No,53,No,DSL,Two year,Credit card,62.27,3071.84,No
CUST3530,Female,0,Yes,No,31,Yes,No,One year,Credit card,99.65,3099.49,No
CUST3531,Female,0,No,Yes,45,No,No,Month-to-month,Mailed check,114.29,5133.02,Yes
CUST3532,Female,0,Yes,No,60,No,DSL,Month-to-month,Bank transfer,30.73,1797.1,Yes
CUST3533,Female,0,Yes,Yes,51,No,DSL,One year,Credit card,70.48,3581.88,No
CUST3534,Female,0,No,No,33,No,Fiber optic,Month-to-month,Electronic check,94.98,3144.68,Yes
CUST3535,Female,0,No,No,34,Yes,DSL,One year,Bank transfer,59.86,2136.55,Yes
CUST3536,Male,0,Yes,Yes,69,Yes,Fiber optic,Month-to-month,Electronic check,122.37,8507.78,No
CUST3537,Male,0,No,Yes,36,Yes,DSL,Month-to-month,Mailed check,57.96,2119.42,Yes
CUST3538,Male,0,Yes,No,60,Yes,Fiber optic,Month-to-month,Mailed check,60.99,3890.12,No
CUST3539,Female,0,No,No,48,Yes,DSL,Month-to-month,Credit card,37.8,1743.59,No
CUST3540,Male,0,No,No,8,Yes,Fiber optic,Month-to-month,Credit card,74.62,460.97,No
CUST3541,Female,0,No,Yes,18,Yes,Fiber optic,One year,Mailed check,,487.32,No
CUST3542,Female,0,No,No,27,Yes,Fiber optic,One year,Electronic check,62.57,1876.07,Yes
CUST3543,Male,0,No,Yes,25,No,DSL,Two year,Mailed check,108.07,2638.23,No
CUST3544,Female,0,Yes,No,37,Yes,DSL,Two year,Mailed check,28.1,1177.48,No
CUST3545,Male,1,Yes,Yes,39,Yes,DSL,Month-to-month,Credit card,21.45,783.2,No
CUST3546,Male,0,Yes,Yes,24,Yes,Fiber optic,Month-to-month,Bank transfer,103.49,2542.24,No
CUST3547,Male,0,No,Yes,68,Yes,Fiber optic,One year,Credit card,107.55,7377.43,Yes
CUST3548,Female,0,Yes,No,70,Yes,DSL,Month-to-month,Credit card,29.33,1989.99,No
CUST3549,Male,0,Yes,No,22,Yes,Fiber optic,Two year,Electronic check,121.98,2868.23,No
CUST3550,Female,0,No,Yes,64,Yes,Fiber optic,Month-to-month,Mailed check,82.97,5506.24,No
CUST3551,Male,1,No,Yes,21,Yes,Fiber optic,Two year,Bank transfer,101.46,2028.54,No
CUST3552,Male,0,No,Yes,63,Yes,DSL,Two year,Bank transfer,46.24,2933.23,No
CUST3553,Male,1,Yes,No,67,Yes,No,Month-to-month,Credit card,114.67,7774.34,No
CUST3554,Female,0,Yes,No,57,Yes,Fiber optic,Month-to-month,Credit card,61.96,3343.46,No
CUST3555,Female,0,No,No,27,Yes,No,Month-to-month,Mailed check,60.64,1639.9,Yes
CUST3556,Female,0,Yes,Yes,67,No,DSL,Month-to-month,Electronic check,84.47,5494.17,Yes
CUST3557,Male,0,Yes,No,3,Yes,No,One year,Mailed check,58.24,241.47,No
CUST3558,Male,0,No,No,0,Yes,DSL,Month-to-month,Bank transfer,24.38,8.6,No
CUST3559,Female,1,Yes,No,25,No,Fiber optic,Month-to-month,Electronic check,73.95,,No
CUST3560,Female,1,No,Yes,32,No,Fiber optic,Two year,Credit card,60.45,1777.71,No
CUST3561,Female,1,Yes,No,26,Yes,Fiber optic,Two year,Credit card,46.96,,No
CUST3562,Female,0,No,No,41,Yes,Fiber optic,Month-to-month,Bank transfer,107.22,4447.94,Yes
CUST3563,Female,0,Yes,No,68,Yes,DSL,Two year,Mailed check,141.77,9636.26,No
CUST3564,Female,0,Yes,No,70,Yes,No,Month-to-month,Electronic check,42.43,3089.35,No
CUST3565,Male,0,No,No,63,Yes,Fiber optic,One year,Mailed check,,4895.74,No
CUST3566,Female,0,No,Yes,24,Yes,No,Month-to-month,Mailed check,,1501.73,No
CUST3567,Male,0,No,Yes,71,Yes,DSL,Two year,Mailed check,138.65,9790.37,Yes
CUST3568,Male,0,No,Yes,3,Yes,Fiber optic,One year,Credit card,84.75,283.75,No
CUST3569,Female,0,Yes,Yes,11,Yes,Fiber optic,Month-to-month,Bank transfer,97.81,979.39,No
CUST3570,Female,0,No,No,57,No,Fiber optic,Month-to-month,Electronic check,105.45,5884.66,No
CUST3571,Male,0,No,No,10,Yes,Fiber optic,Month-to-month,Electronic check,73.9,857.19,No
CUST3572,Female,0,No,Yes,58,Yes,DSL,One year,Bank transfer,64.41,3617.13,No
CUST3573,Female,0,No,Yes,35,Yes,DSL,Two year,Electronic check,115.57,3915.55,Yes
CUST3574,Male,0,No,Yes,21,Yes,Fiber optic,One year,Electronic check,93.34,1970.66,Yes
CUST3575,Male,0,Yes,No,64,Yes,Fiber optic,One year,Mailed check,44.62,2828.61,No
CUST3576,Male,0,No,No,49,Yes,DSL,One year,Mailed check,48.27,2346.81,No
CUST3577,Female,0,No,No,3,Yes,Fiber optic,Two year,Bank transfer,58.31,405.5,No
CUST3578,Male,0,No,Yes,71,Yes,Fiber optic,One year,Electronic check,104.78,7339.93,No
CUST3579,Female,0,Yes,Yes,51,Yes,Fiber optic,Month-to-month,Bank transfer,114.2,5873.7,No
CUST3580,Male,0,Yes,Yes,42,Yes,DSL,One year,Bank transfer,134.55,5659.77,No
CUST3581,Male,0,Yes,No,45,Yes,Fiber optic,Month-to-month,Bank transfer,48.74,2294.23,No
CUST3582,Male,0,No,No,3,Yes,Fiber optic,Two year,Bank transfer,74.21,144.05,No
CUST3583,Female,0,No,Yes,12,Yes,Fiber optic,Month-to-month,Mailed check,57.99,673.43,No
CUST3584,Female,0,Yes,Yes,37,Yes,No,Month-to-month,Credit card,64.53,2399.02,No
CUST3585,Male,0,Yes,No,44,Yes,Fiber optic,Month-to-month,Bank transfer,97.9,4164.22,No
CUST3586,Male,0,No,No,24,Yes,DSL,One year,Electronic check,68.62,1466.32,Yes
CUST3587,Male,0,No,Yes,66,Yes,DSL,Month-to-month,Credit card,109.48,7223.6,No
CUST3588,Female,0,No,Yes,54,Yes,DSL,Two year,Mailed check,54.51,3077.3,No
CUST3589,Male,0,Yes,No,38,Yes,DSL,Month-to-month,Credit card,92.24,3469.9,No
CUST3590,Female,0,No,Yes,64,Yes,No,Month-to-month,Credit card,56.72,3608.57,No
CUST3591,Male,0,No,Yes,1,No,No,Month-to-month,Mailed check,14.88,129.95,Yes
CUST3592,Male,1,Yes,No,68,Yes,Fiber optic,Month-to-month,Bank transfer,39.36,2661.6,Yes
CUST3593,Male,0,Yes,Yes,61,Yes,DSL,Month-to-month,Credit card,73.72,4574.61,No
CUST3594,Male,0,Yes,No,45,No,DSL,Month-to-month,Mailed check,127.64,6010.45,Yes
CUST3595,Male,0,No,Yes,30,Yes,No,Month-to-month,Mailed check,56.21,1628.59,No
CUST3596,Male,0,Yes,No,34,Yes,No,Month-to-month,Credit card,64.92,2189.57,No
CUST3597,Female,0,Yes,Yes,44,Yes,DSL,Month-to-month,Mailed check,84.69,3765.98,No
CUST3598,Male,0,No,Yes,53,Yes,Fiber optic,One year,Credit card,52.02,2906.22,No
CUST3599,Female,0,No,Yes,70,Yes,DSL,Month-to-month,Credit card,55.49,,No
CUST3600,Male,1,Yes,No,68,Yes,DSL,Month-to-month,Mailed check,72.16,4979.81,No
CUST3601,Male,0,No,Yes,28,Yes,DSL,Month-to-month,Mailed check,56.9,1627.99,No
CUST3602,Female,0,Yes,Yes,71,Yes,Fiber optic,Month-to-month,Mailed check,16.51,1164.99,No
CUST3603,Male,1,No,No,7,Yes,DSL,Month-to-month,Credit card,50.49,311.39,Yes
CUST3604,Female,0,No,Yes,53,Yes,DSL,One year,Electronic check,88.45,4626.93,No
CUST3605,Female,0,Yes,No,6,Yes,DSL,Two year,Mailed check,89.38,,No
CUST3606,Male,0,Yes,No,22,Yes,DSL,Month-to-month,Mailed check,110.09,2267.88,Yes
CUST3607,Female,0,Yes,No,31,Yes,Fiber optic,Month-to-month,Bank transfer,107.67,3193.14,No
CUST3608,Female,0,No,Yes,61,Yes,DSL,Month-to-month,Mailed check,42.99,2646.86,No
CUST3609,Male,1,Yes,No,44,Yes,No,Month-to-month,Credit card,47.64,2116.49,No
CUST3610,Female,0,No,Yes,67,Yes,DSL,Month-to-month,Mailed check,48.96,3322.96,No
CUST3611,Male,0,No,No,29,No,DSL,Month-to-month,Bank transfer,65.44,1810.31,Yes
CUST3612,Male,1,Yes,Yes,38,Yes,DSL,Two year,Electronic check,51.3,1846.75,No
CUST3613,Male,0,No,No,4,Yes,DSL,Month-to-month,Electronic check,64.76,230.49,No
CUST3614,Male,0,No,No,66,Yes,DSL,Month-to-month,Mailed check,43.83,2983.54,No
CUST3615,Female,0,Yes,Yes,21,Yes,DSL,One year,Electronic check,93.53,1862.36,No
CUST3616,Male,1,No,No,27,Yes,No,Month-to-month,Credit card,41.56,1137.23,No
CUST3617,Male,0,No,Yes,21,Yes,Fiber optic,Month-to-month,Electronic check,40.07,790.24,No
CUST3618,Female,0,Yes,No,28,Yes,No,One year,Credit card,85.61,2244.63,No
CUST3619,Male,0,Yes,Yes,42,Yes,DSL,Month-to-month,Electronic check,91.67,3722.0,No
CUST3620,Male,0,No,No,41,No,Fiber optic,One year,Electronic check,354.11098684210526,2684.28,No
CUST3621,Female,1,No,No,59,Yes,DSL,Month-to-month,Credit card,96.07,5607.75,No
CUST3622,Female,0,No,Yes,70,Yes,Fiber optic,Month-to-month,Credit card,93.9,6697.38,No
CUST3623,Female,0,No,No,67,Yes,No,One year,Mailed check,126.97,8503.27,No
CUST3624,Female,1,Yes,Yes,58,No,No,Month-to-month,Credit card,91.99,5198.64,No
CUST3625,Female,0,No,Yes,5,Yes,DSL,Month-to-month,Mailed check,121.22,653.82,Yes
CUST3626,Female,0,No,No,27,Yes,DSL,Month-to-month,Bank transfer,71.86,1860.09,No
CUST3627,Female,0,No,No,30,No,DSL,Two year,Credit card,111.99,3322.02,No
CUST3628,Male,0,No,No,38,Yes,DSL,One year,Mailed check,112.62,4392.83,No
CUST3629,Female,0,Yes,Yes,49,Yes,DSL,Month-to-month,Mailed check,65.72,3091.31,No
CUST3630,Female,1,No,Yes,36,Yes,DSL,One year,Electronic check,49.34,1731.28,No
CUST3631,Female,0,Yes,No,71,Yes,DSL,One year,Credit card,54.62,3769.67,No
CUST3632,Male,0,Yes,Yes,14,No,Fiber optic,Two year,Electronic check,82.45,1035.27,Yes
CUST3633,Male,0,Yes,No,50,Yes,Fiber optic,Month-to-month,Mailed check,35.51,1728.18,No
CUST3634,Female,0,Yes,No,69,Yes,Fiber optic,Two year,Credit card,56.39,3805.15,No
CUST3635,Female,0,Yes,No,22,Yes,DSL,Month-to-month,Mailed check,105.92,2302.85,Yes
CUST3636,Female,0,No,Yes,24,Yes,DSL,Two year,Electronic check,90.01,2224.12,No
CUST3637,Male,1,Yes,Yes,45,Yes,Fiber optic,Month-to-month,Mailed check,,-48.99,No
CUST3638,Male,0,Yes,No,22,Yes,Fiber optic,Month-to-month,Mailed check,30.02,513.62,No
CUST3639,Female,0,Yes,Yes,9,Yes,DSL,One year,Electronic check,134.77,1277.08,No
CUST3640,Male,0,No,No,31,Yes,No,One year,Credit card,105.39,3191.33,No
CUST3641,Female,1,Yes,No,50,Yes,DSL,Month-to-month,Electronic check,52.51,,Yes
CUST3642,Male,0,No,Yes,40,Yes,DSL,Month-to-month,Credit card,25.35,973.1,No
CUST3643,Male,0,Yes,No,64,Yes,Fiber optic,Month-to-month,Credit card,32.51,2067.04,No
CUST3644,Female,0,Yes,No,64,Yes,DSL,Month-to-month,Bank transfer,85.27,5226.87,No
CUST3645,Female,1,No,No,39,Yes,Fiber optic,Month-to-month,Mailed check,129.31,4926.92,No
CUST3646,Female,0,No,No,17,No,DSL,Month-to-month,Credit card,127.4,1937.89,No
CUST3647,Female,0,No,No,35,Yes,DSL,Month-to-month,Credit card,22.73,824.96,No
CUST3648,Male,0,Yes,Yes,30,Yes,No,Month-to-month,Electronic check,61.13,1825.72,No
CUST3649,Male,0,No,Yes,53,Yes,DSL,Month-to-month,Credit card,44.29,2410.38,No
CUST3650,Male,0,No,No,62,Yes,Fiber optic,Two year,Credit card,74.11,4675.56,No
CUST3651,Female,0,No,Yes,0,Yes,DSL,Month-to-month,Electronic check,30.07,96.15,No
CUST3652,Male,0,No,No,51,Yes,Fiber optic,One year,Credit card,53.63,2712.63,No
CUST3653,Female,1,No,No,56,Yes,DSL,Two year,Mailed check,,2471.42,No
CUST3654,Male,1,Yes,No,8,Yes,Fiber optic,Month-to-month,Mailed check,85.71,743.57,Yes
CUST3655,Female,0,No,No,55,Yes,Fiber optic,Month-to-month,Electronic check,54.55,2920.78,No
CUST3656,Female,0,Yes,Yes,46,Yes,DSL,Month-to-month,Credit card,58.86,2613.76,No
CUST3657,Male,0,No,Yes,2,Yes,DSL,Month-to-month,Mailed check,85.33,324.67,No
CUST3658,Female,0,No,No,1,Yes,No,Month-to-month,Bank transfer,119.28,-61.34,No
CUST3659,Female,0,Yes,Yes,53,Yes,No,Month-to-month,Electronic check,133.47,7123.91,No
CUST3660,Male,0,Yes,No,36,Yes,Fiber optic,Two year,Electronic check,83.68,3046.6,No
CUST3661,Female,0,Yes,Yes,55,Yes,Fiber optic,Month-to-month,Mailed check,67.34,3591.37,No
CUST3662,Female,0,Yes,No,30,Yes,No,One year,Electronic check,109.49,3217.92,Yes
CUST3663,Female,0,No,No,11,Yes,DSL,Month-to-month,Credit card,105.01,1119.43,No
CUST3664,Male,0,Yes,No,57,Yes,Fiber optic,Month-to-month,Mailed check,96.45,5519.32,No
CUST3665,Male,0,No,Yes,66,Yes,Fiber optic,Month-to-month,Bank transfer,22.62,1528.09,No
CUST3666,Female,0,No,Yes,25,Yes,Fiber optic,Month-to-month,Credit card,,2653.16,No
CUST3667,Male,1,No,No,11,Yes,DSL,One year,Bank transfer,80.75,907.09,No
CUST3668,Female,0,Yes,Yes,15,Yes,Fiber optic,Month-to-month,Bank transfer,43.19,713.8,Yes
CUST3669,Female,0,Yes,Yes,52,No,Fiber optic,Month-to-month,Electronic check,49.84,2653.01,No
CUST3670,Female,0,Yes,Yes,71,Yes,No,Month-to-month,Bank transfer,87.46,6363.09,No
CUST3671,Female,0,No,Yes,48,Yes,Fiber optic,Month-to-month,Credit card,5.35,361.11,No
CUST3672,Female,1,Yes,Yes,48,Yes,No,One year,Mailed check,66.24,3181.3,Yes
CUST3673,Male,0,Yes,Yes,6,No,No,One year,Mailed check,50.35,366.17,No
CUST3674,Female,0,No,Yes,14,Yes,Fiber optic,One year,Bank transfer,47.29,704.44,Yes
CUST3675,Male,0,Yes,Yes,35,Yes,DSL,Month-to-month,Bank transfer,56.28,1986.24,Yes
CUST3676,Male,0,No,Yes,71,Yes,Fiber optic,Month-to-month,Mailed check,25.62,1732.16,No
CUST3677,Female,1,Yes,Yes,14,Yes,No,Month-to-month,Bank transfer,101.57,1438.21,No
CUST3678,Female,0,Yes,Yes,61,Yes,DSL,One year,Credit card,6.16,169.24,Yes
CUST3679,Male,0,Yes,Yes,17,Yes,Fiber optic,Month-to-month,Bank transfer,75.08,1383.59,Yes
CUST3680,Male,0,Yes,Yes,45,Yes,DSL,Two year,Bank transfer,44.57,2040.68,Yes
CUST3681,Male,0,Yes,No,60,Yes,DSL,Two year,Credit card,129.51,7754.68,No
CUST3682,Female,0,No,No,42,Yes,Fiber optic,Two year,Mailed check,70.68,2926.49,Yes
CUST3683,Male,0,Yes,Yes,43,Yes,Fiber optic,Month-to-month,Mailed check,6.3,336.35,No
CUST3684,Female,0,Yes,Yes,65,Yes,Fiber optic,Month-to-month,Bank transfer,86.4,,Yes
CUST3685,Female,0,Yes,Yes,54,Yes,No,Two year,Mailed check,37.22,2047.39,No
CUST3686,Female,1,Yes,No,38,Yes,DSL,One year,Credit card,99.55,3973.12,No
CUST3687,Male,0,Yes,No,4,Yes,DSL,One year,Bank transfer,88.53,432.56,No
CUST3688,Female,0,Yes,Yes,56,Yes,No,Month-to-month,Bank transfer,114.18,6313.54,No
CUST3689,Female,0,Yes,Yes,14,Yes,Fiber optic,One year,Bank transfer,75.61,1107.31,Yes
CUST3690,Female,0,No,Yes,15,Yes,DSL,Month-to-month,Electronic check,94.57,1457.56,No
CUST3691,Female,0,No,Yes,56,Yes,Fiber optic,Month-to-month,Electronic check,,3911.08,No
CUST3692,Female,0,Yes,Yes,24,Yes,No,Two year,Credit card,,1214.67,No
CUST3693,Male,0,No,No,21,Yes,Fiber optic,Month-to-month,Bank transfer,101.97,2098.61,Yes
CUST3694,Female,0,Yes,Yes,30,Yes,Fiber optic,One year,Credit card,33.09,1002.72,Yes
CUST3695,Female,0,No,No,33,Yes,DSL,Month-to-month,Electronic check,68.91,2246.03,No
CUST3696,Male,0,Yes,Yes,15,Yes,DSL,Month-to-month,Bank transfer,52.94,820.97,No
CUST3697,Female,0,Yes,Yes,69,Yes,No,Month-to-month,Electronic check,95.26,6616.01,No
CUST3698,Male,0,No,No,58,No,Fiber optic,Month-to-month,Bank transfer,41.6,2539.57,No
CUST3699,Female,1,Yes,No,14,Yes,DSL,Month-to-month,Credit card,57.74,863.27,Yes
CUST3700,Male,1,No,Yes,12,Yes,Fiber optic,Month-to-month,Credit card,71.32,785.65,No
CUST3701,Male,0,Yes,No,23,Yes,Fiber optic,One year,Credit card,114.63,2847.6,Yes
CUST3702,Female,0,Yes,Yes,12,Yes,DSL,Month-to-month,Electronic check,54.02,578.69,No
CUST3703,Female,0,Yes,No,64,Yes,Fiber optic,Two year,Credit card,57.97,3671.32,Yes
CUST3704,Female,0,Yes,No,35,Yes,DSL,Month-to-month,Mailed check,29.55,1094.0,Yes
CUST3705,Male,1,No,Yes,48,Yes,DSL,One year,Mailed check,40.51,2234.01,No
CUST3706,Male,0,Yes,Yes,47,Yes,Fiber optic,Month-to-month,Credit card,82.39,,Yes
CUST3707,Male,0,No,No,42,Yes,DSL,Month-to-month,Credit card,70.96,2916.16,No
CUST3708,Female,0,No,Yes,5,Yes,DSL,One year,Electronic check,71.44,193.27,No
CUST3709,Male,0,Yes,No,67,Yes,No,Month-to-month,Bank transfer,122.24,8019.5,No
CUST3710,Male,0,Yes,No,13,Yes,Fiber optic,Two year,Electronic check,19.83,258.89,No
CUST3711,Female,0,No,Yes,29,Yes,Fiber optic,Month-to-month,Electronic check,139.53,4100.84,No
CUST3712,Male,0,No,No,7,Yes,DSL,Two year,Credit card,105.35,595.47,Yes
CUST3713,Male,0,Yes,Yes,53,Yes,DSL,Month-to-month,Mailed check,60.23,3214.39,No
CUST3714,Female,0,No,Yes,65,Yes,Fiber optic,Month-to-month,Mailed check,81.74,5181.74,No
CUST3715,Male,0,No,No,3,Yes,DSL,Month-to-month,Mailed check,49.51,56.09,No
CUST3716,Female,0,No,Yes,59,Yes,Fiber optic,Month-to-month,Electronic check,79.58,4758.39,No
CUST3717,Female,0,Yes,No,52,Yes,Fiber optic,Month-to-month,Mailed check,134.5,,No
CUST3718,Female,0,No,No,14,Yes,Fiber optic,Month-to-month,Mailed check,50.61,839.55,No
CUST3719,Female,1,No,Yes,0,Yes,DSL,Month-to-month,Credit card,63.04,-58.44,Yes
CUST3720,Female,1,No,Yes,21,Yes,DSL,One year,Mailed check,47.3,1104.24,Yes
CUST3721,Male,1,No,No,14,Yes,No,Two year,Bank transfer,52.12,956.2,No
CUST3722,Male,0,Yes,Yes,21,Yes,No,Month-to-month,Credit card,57.92,1141.75,No
CUST3723,Female,0,Yes,No,49,Yes,Fiber optic,Month-to-month,Bank transfer,37.15,2066.95,No
CUST3724,Female,0,No,No,47,Yes,Fiber optic,Month-to-month,Electronic check,62.09,2919.58,No
CUST3725,Male,1,No,No,50,No,Fiber optic,One year,Mailed check,71.63,,Yes
CUST3726,Female,1,No,No,16,No,DSL,Month-to-month,Electronic check,57.91,896.96,No
CUST3727,Female,1,Yes,No,50,No,DSL,One year,Electronic check,1.03,11.16,No
CUST3728,Female,0,Yes,Yes,36,Yes,DSL,Month-to-month,Mailed check,65.37,2493.5,Yes
CUST3729,Male,1,No,No,48,Yes,Fiber optic,Month-to-month,Credit card,68.58,3423.62,No
CUST3730,Male,0,No,No,58,Yes,Fiber optic,Month-to-month,Electronic check,126.93,7492.54,No
CUST3731,Female,0,Yes,No,9,Yes,No,Month-to-month,Mailed check,70.8,507.26,Yes
